Date,Location_ISO_Code,Location,New_Cases,New_Deaths,New_Recovered,New_Active_Cases,Total_Cases,Total_Deaths,Total_Recovered,Total_Active_Cases,Location_Level,City_or_Regency,Province,Country,Continent,Island,Time_Zone,Special_Status,Total_Regencies,Total_Cities,Total_Districts,Total_Urban_Villages,Total_Rural_Villages,Area__km2_,Population,Population_Density,Longitude,Latitude,New_Cases_per_Million,Total_Cases_per_Million,New_Deaths_per_Million,Total_Deaths_per_Million,Total_Deaths_per_100rb,Case_Fatality_Rate,Case_Recovered_Rate,Growth_Factor_of_New_Cases,Growth_Factor_of_New_Deaths
2021-03-23,IDN,Indonesia,5297,154,6954,-1811,1471225,39865,1304921,126439,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,19.97,5547.91,0.58,150.33,15.03,0.0271,0.887,0.92,0.96
2021-03-24,IDN,Indonesia,5227,118,7622,-2513,1476452,39983,1312543,123926,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,19.71,5567.62,0.44,150.77,15.08,0.0271,0.889,0.99,0.77
2021-03-25,IDN,Indonesia,6107,98,4656,1353,1482559,40081,1317199,125279,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,23.03,5590.65,0.37,151.14,15.11,0.027000000000000003,0.8885,1.17,0.83
2021-03-26,IDN,Indonesia,4982,85,5679,-782,1487541,40166,1322878,124497,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,18.79,5609.44,0.32,151.46,15.15,0.027000000000000003,0.88930000000000009,0.82,0.87
2021-03-27,IDN,Indonesia,4461,198,4243,20,1492002,40364,1327121,124517,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,16.82,5626.26,0.75,152.21,15.22,0.0271,0.88950000000000007,0.9,2.33
2021-03-28,IDN,Indonesia,4083,85,4279,-281,1496085,40449,1331400,124236,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,15.4,5641.65,0.32,152.53,15.25,0.027000000000000003,0.88989999999999991,0.92,0.43
2021-03-29,IDN,Indonesia,5008,132,5418,-542,1501093,40581,1336818,123694,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,18.88,5660.54,0.5,153.03,15.3,0.027000000000000003,0.89060000000000006,1.23,1.55
2021-03-30,IDN,Indonesia,4682,173,5877,-1368,1505775,40754,1342695,122326,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,17.66,5678.19,0.65,153.68,15.37,0.0271,0.8917,0.93,1.31
2021-03-31,IDN,Indonesia,5937,104,5635,198,1511712,40858,1348330,122524,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,22.39,5700.58,0.39,154.07,15.41,0.027000000000000003,0.8919,1.27,0.6
2021-04-01,IDN,Indonesia,6142,196,7248,-1302,1517854,41054,1355578,121222,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,23.16,5723.74,0.74,154.81,15.48,0.027000000000000003,0.8931,1.03,1.88
2021-04-02,IDN,Indonesia,5325,97,5439,-211,1523179,41151,1361017,121011,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,20.08,5743.82,0.37,155.18,15.52,0.027000000000000003,0.8935,0.87,0.49
2021-04-03,IDN,Indonesia,4345,91,5197,-943,1527524,41242,1366214,120068,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,16.38,5760.21,0.34,155.52,15.55,0.027000000000000003,0.8944,0.82,0.94
2021-04-04,IDN,Indonesia,6731,427,9663,-3359,1534255,41669,1375877,116709,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,25.38,5785.59,1.61,157.13,15.71,0.027200000000000002,0.8968,1.55,4.69
2021-04-05,IDN,Indonesia,3712,146,5800,-2234,1537967,41815,1381677,114475,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,14.0,5799.59,0.55,157.68,15.77,0.027200000000000002,0.89840000000000009,0.55,0.34
2021-04-06,IDN,Indonesia,4549,162,4296,91,1542516,41977,1385973,114566,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,17.15,5816.74,0.61,158.29,15.83,0.027200000000000002,0.8985,1.23,1.11
2021-04-07,IDN,Indonesia,4860,87,5769,-996,1547376,42064,1391742,113570,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,18.33,5835.07,0.33,158.62,15.86,0.027200000000000002,0.8994,1.07,0.54
2021-04-08,IDN,Indonesia,5504,163,7640,-2299,1552880,42227,1399382,111271,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,20.76,5855.83,0.61,159.24,15.92,0.027200000000000002,0.9012,1.13,1.87
2021-04-09,IDN,Indonesia,5265,121,6277,-1133,1558145,42348,1405659,110138,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,19.85,5875.68,0.46,159.69,15.97,0.027200000000000002,0.9020999999999999,0.96,0.74
2021-04-10,IDN,Indonesia,4723,95,3629,999,1562868,42443,1409288,111137,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,17.81,5893.49,0.36,160.05,16.01,0.027200000000000002,0.90170000000000006,0.9,0.79
2021-04-11,IDN,Indonesia,4127,87,5219,-1179,1566995,42530,1414507,109958,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,15.56,5909.05,0.33,160.38,16.04,0.0271,0.9027,0.87,0.92
2021-04-12,IDN,Indonesia,4829,126,5289,-586,1571824,42656,1419796,109372,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,18.21,5927.26,0.48,160.85,16.09,0.0271,0.9033,1.17,1.45
2021-04-13,IDN,Indonesia,5702,126,6349,-773,1577526,42782,1426145,108599,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,21.5,5948.76,0.48,161.33,16.13,0.0271,0.904,1.18,1.0
2021-04-14,IDN,Indonesia,5656,124,5747,-215,1583182,42906,1431892,108384,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,21.33,5970.09,0.47,161.8,16.18,0.0271,0.9044,0.99,0.98
2021-04-15,IDN,Indonesia,6177,167,6362,-352,1589359,43073,1438254,108032,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,23.29,5993.39,0.63,162.43,16.24,0.0271,0.90489999999999993,1.09,1.35
2021-04-16,IDN,Indonesia,5363,123,5975,-735,1594722,43196,1444229,107297,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,20.22,6013.61,0.46,162.89,16.29,0.0271,0.90560000000000007,0.87,0.74
2021-04-17,IDN,Indonesia,5041,132,5963,-1054,1599763,43328,1450192,106243,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,19.01,6032.62,0.5,163.39,16.34,0.0271,0.90650000000000008,0.94,1.07
2021-04-18,IDN,Indonesia,4585,96,4873,-384,1604348,43424,1455065,105859,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,17.29,6049.91,0.36,163.75,16.37,0.0271,0.907,0.91,0.73
2021-04-19,IDN,Indonesia,4952,143,6349,-1540,1609300,43567,1461414,104319,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,18.67,6068.58,0.54,164.29,16.43,0.0271,0.9081,1.08,1.49
2021-04-20,IDN,Indonesia,5549,210,6728,-1389,1614849,43777,1468142,102930,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,20.92,6089.51,0.79,165.08,16.51,0.0271,0.9092,1.12,1.47
2021-04-21,IDN,Indonesia,5720,230,7314,-1824,1620569,44007,1475456,101106,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,21.57,6111.08,0.87,165.95,16.59,0.027200000000000002,0.9105,1.03,1.1
2021-04-22,IDN,Indonesia,6243,165,5993,85,1626812,44172,1481449,101191,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,23.54,6134.62,0.62,166.57,16.66,0.027200000000000002,0.91060000000000008,1.09,0.72
2021-04-23,IDN,Indonesia,5436,174,5920,-658,1632248,44346,1487369,100533,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,20.5,6155.12,0.66,167.23,16.72,0.027200000000000002,0.9112,0.87,1.05
2021-04-24,IDN,Indonesia,4544,154,4953,-563,1636792,44500,1492322,99970,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,17.14,6172.25,0.58,167.81,16.78,0.027200000000000002,0.91170000000000007,0.84,0.89
2021-04-25,IDN,Indonesia,4402,94,3804,504,1641194,44594,1496126,100474,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,16.6,6188.85,0.35,168.16,16.82,0.027200000000000002,0.9116,0.97,0.61
2021-04-26,IDN,Indonesia,5944,177,5589,178,1647138,44771,1501715,100652,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,22.41,6211.27,0.67,168.83,16.88,0.027200000000000002,0.91170000000000007,1.35,1.88
2021-04-27,IDN,Indonesia,4656,168,4884,-396,1651794,44939,1506599,100256,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,17.56,6228.82,0.63,169.46,16.95,0.027200000000000002,0.91209999999999991,0.78,0.95
2021-04-28,IDN,Indonesia,5241,177,4818,246,1657035,45116,1511417,100502,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,19.76,6248.59,0.67,170.13,17.01,0.027200000000000002,0.91209999999999991,1.13,1.05
2021-04-29,IDN,Indonesia,5833,218,6015,-400,1662868,45334,1517432,100102,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,22.0,6270.58,0.82,170.95,17.1,0.0273,0.9125,1.11,1.23
2021-04-30,IDN,Indonesia,5500,187,5202,111,1668368,45521,1522634,100213,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,20.74,6291.32,0.71,171.66,17.17,0.0273,0.91260000000000008,0.94,0.86
2021-05-01,IDN,Indonesia,4512,131,4344,37,1672880,45652,1526978,100250,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,17.01,6308.34,0.49,172.15,17.22,0.0273,0.91280000000000006,0.82,0.7
2021-05-02,IDN,Indonesia,4394,144,3740,510,1677274,45796,1530718,100760,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,16.57,6324.91,0.54,172.69,17.27,0.0273,0.91260000000000008,0.97,1.1
2021-05-03,IDN,Indonesia,4730,153,4773,-196,1682004,45949,1535491,100564,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,17.84,6342.74,0.58,173.27,17.33,0.0273,0.9129,1.08,1.06
2021-05-04,IDN,Indonesia,4369,188,5658,-1477,1686373,46137,1541149,99087,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,16.48,6359.22,0.71,173.98,17.4,0.0274,0.9139,0.92,1.23
2021-05-05,IDN,Indonesia,5285,212,5943,-870,1691658,46349,1547092,98217,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,19.93,6379.15,0.8,174.78,17.48,0.0274,0.9145,1.21,1.13
2021-05-06,IDN,Indonesia,5647,147,5440,60,1697305,46496,1552532,98277,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,21.29,6400.44,0.55,175.33,17.53,0.0274,0.9147,1.07,0.69
2021-05-07,IDN,Indonesia,6327,167,5891,269,1703632,46663,1558423,98546,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,23.86,6424.3,0.63,175.96,17.6,0.0274,0.91480000000000006,1.12,1.14
2021-05-08,IDN,Indonesia,6130,179,5494,457,1709762,46842,1563917,99003,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,23.12,6447.42,0.67,176.64,17.66,0.0274,0.9147,0.97,1.07
2021-05-09,IDN,Indonesia,3922,170,4360,-608,1713684,47012,1568277,98395,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,14.79,6462.21,0.64,177.28,17.73,0.0274,0.9151,0.64,0.95
2021-05-10,IDN,Indonesia,4891,206,6338,-1653,1718575,47218,1574615,96742,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,18.44,6480.65,0.78,178.06,17.81,0.0275,0.9162,1.25,1.21
2021-05-11,IDN,Indonesia,5021,247,5592,-818,1723596,47465,1580207,95924,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,18.93,6499.59,0.93,178.99,17.9,0.0275,0.91680000000000006,1.03,1.2
2021-05-12,IDN,Indonesia,4608,152,4671,-215,1728204,47617,1584878,95709,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,17.38,6516.96,0.57,179.56,17.96,0.0276,0.91709999999999992,0.92,0.62
2021-05-13,IDN,Indonesia,3448,99,4201,-852,1731652,47716,1589079,94857,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,13.0,6529.96,0.37,179.93,17.99,0.0276,0.9177,0.75,0.65
2021-05-14,IDN,Indonesia,2633,107,3807,-1281,1734285,47823,1592886,93576,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,9.93,6539.89,0.4,180.34,18.03,0.0276,0.9185,0.76,1.08
2021-05-15,IDN,Indonesia,2385,144,4181,-1940,1736670,47967,1597067,91636,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,8.99,6548.89,0.54,180.88,18.09,0.0276,0.9196,0.91,1.35
2021-05-16,IDN,Indonesia,3080,126,3790,-836,1739750,48093,1600857,90800,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,11.61,6560.5,0.48,181.36,18.14,0.0276,0.92019999999999991,1.29,0.88
2021-05-17,IDN,Indonesia,4295,212,5754,-1671,1744045,48305,1606611,89129,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,16.2,6576.7,0.8,182.16,18.22,0.0277,0.9212,1.39,1.68
2021-05-18,IDN,Indonesia,4185,172,5628,-1615,1748230,48477,1612239,87514,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,15.78,6592.48,0.65,182.8,18.28,0.0277,0.9222,0.97,0.81
2021-05-19,IDN,Indonesia,4871,192,4364,315,1753101,48669,1616603,87829,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,18.37,6610.85,0.72,183.53,18.35,0.0278,0.92209999999999992,1.16,1.12
2021-05-20,IDN,Indonesia,5797,218,4969,610,1758898,48887,1621572,88439,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,21.86,6632.71,0.82,184.35,18.44,0.0278,0.92189999999999994,1.19,1.14
2021-05-21,IDN,Indonesia,5746,186,4570,990,1764644,49073,1626142,89429,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,21.67,6654.38,0.7,185.05,18.51,0.0278,0.9215000000000001,0.99,0.85
2021-05-22,IDN,Indonesia,5296,132,3353,1811,1769940,49205,1629495,91240,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,19.97,6674.35,0.5,185.55,18.55,0.0278,0.9206,0.92,0.71
2021-05-23,IDN,Indonesia,5280,123,3550,1607,1775220,49328,1633045,92847,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,19.91,6694.26,0.46,186.01,18.6,0.0278,0.91989999999999994,1.0,0.93
2021-05-24,IDN,Indonesia,5907,127,5234,546,1781127,49455,1638279,93393,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,22.27,6716.53,0.48,186.49,18.65,0.0278,0.91980000000000006,1.12,1.03
2021-05-25,IDN,Indonesia,5060,172,3795,1093,1786187,49627,1642074,94486,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,19.08,6735.61,0.65,187.14,18.71,0.0278,0.91930000000000012,0.86,1.35
2021-05-26,IDN,Indonesia,5034,144,3189,1701,1791221,49771,1645263,96187,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,18.98,6754.6,0.54,187.68,18.77,0.0278,0.9185,0.99,0.84
2021-05-27,IDN,Indonesia,6278,136,3924,2218,1797499,49907,1649187,98405,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,23.67,6778.27,0.51,188.2,18.82,0.0278,0.9175,1.25,0.94
2021-05-28,IDN,Indonesia,5862,193,5370,299,1803361,50100,1654557,98704,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,22.11,6800.38,0.73,188.92,18.89,0.0278,0.9175,0.93,1.42
2021-05-29,IDN,Indonesia,6565,162,5417,986,1809926,50262,1659974,99690,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,24.76,6825.13,0.61,189.54,18.95,0.0278,0.9172,1.12,0.84
2021-05-30,IDN,Indonesia,6115,142,4024,1949,1816041,50404,1663998,101639,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,23.06,6848.19,0.54,190.07,19.01,0.0278,0.9163,0.93,0.88
2021-05-31,IDN,Indonesia,5662,174,5121,367,1821703,50578,1669119,102006,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,21.35,6869.54,0.66,190.73,19.07,0.0278,0.9162,0.93,1.23
